MSN,YYYYMM,Value,Column_Order,Description,Unit
HVTCBUS,200501,.242697,"6","Hydroelectric Power Consumption","Quadrillion Btu"
HVTCBUS,200502,.216046,"6","Hydroelectric Power Consumption","Quadrillion Btu"
HVTCBUS,200503,.229338,"6","Hydroelectric Power Consumption","Quadrillion Btu"
HVTCBUS,200504,.230561,"6","Hydroelectric Power Consumption","Quadrillion Btu"
HVTCBUS,200505,.272758,"6","Hydroelectric Power Consumption","Quadrillion Btu"
HVTCBUS,200506,.267803,"6","Hydroelectric Power Consumption","Quadrillion Btu"
HVTCBUS,200507,.259542,"6","Hydroelectric Power Consumption","Quadrillion Btu"
HVTCBUS,200508,.215635,"6","Hydroelectric Power Consumption","Quadrillion Btu"
HVTCBUS,200509,.173619,"6","Hydroelectric Power Consumption","Quadrillion Btu"
HVTCBUS,200510,.180046,"6","Hydroelectric Power Consumption","Quadrillion Btu"
HVTCBUS,200511,.193507,"6","Hydroelectric Power Consumption","Quadrillion Btu"
HVTCBUS,200512,.221389,"6","Hydroelectric Power Consumption","Quadrillion Btu"
HVTCBUS,200513,2.702942,"6","Hydroelectric Power Consumption","Quadrillion Btu"
HVTCBUS,200601,.272144,"6","Hydroelectric Power Consumption","Quadrillion Btu"
HVTCBUS,200602,.245611,"6","Hydroelectric Power Consumption","Quadrillion Btu"
HVTCBUS,200603,.244251,"6","Hydroelectric Power Consumption","Quadrillion Btu"
HVTCBUS,200604,.283244,"6","Hydroelectric Power Consumption","Quadrillion Btu"
HVTCBUS,200605,.305688,"6","Hydroelectric Power Consumption","Quadrillion Btu"
HVTCBUS,200606,.295163,"6","Hydroelectric Power Consumption","Quadrillion Btu"
HVTCBUS,200607,.252333,"6","Hydroelectric Power Consumption","Quadrillion Btu"
HVTCBUS,200608,.215524,"6","Hydroelectric Power Consumption","Quadrillion Btu"
HVTCBUS,200609,.170621,"6","Hydroelectric Power Consumption","Quadrillion Btu"
HVTCBUS,200610,.16917,"6","Hydroelectric Power Consumption","Quadrillion Btu"
HVTCBUS,200611,.201075,"6","Hydroelectric Power Consumption","Quadrillion Btu"
HVTCBUS,200612,.21421,"6","Hydroelectric Power Consumption","Quadrillion Btu"
HVTCBUS,200613,2.869035,"6","Hydroelectric Power Consumption","Quadrillion Btu"
HVTCBUS,200701,.257426,"6","Hydroelectric Power Consumption","Quadrillion Btu"
HVTCBUS,200702,.183513,"6","Hydroelectric Power Consumption","Quadrillion Btu"
HVTCBUS,200703,.238832,"6","Hydroelectric Power Consumption","Quadrillion Btu"
HVTCBUS,200704,.236135,"6","Hydroelectric Power Consumption","Quadrillion Btu"
HVTCBUS,200705,.257448,"6","Hydroelectric Power Consumption","Quadrillion Btu"
HVTCBUS,200706,.225519,"6","Hydroelectric Power Consumption","Quadrillion Btu"
HVTCBUS,200707,.22217,"6","Hydroelectric Power Consumption","Quadrillion Btu"
HVTCBUS,200708,.197092,"6","Hydroelectric Power Consumption","Quadrillion Btu"
HVTCBUS,200709,.145715,"6","Hydroelectric Power Consumption","Quadrillion Btu"
HVTCBUS,200710,.146248,"6","Hydroelectric Power Consumption","Quadrillion Btu"
HVTCBUS,200711,.155001,"6","Hydroelectric Power Consumption","Quadrillion Btu"
HVTCBUS,200712,.181289,"6","Hydroelectric Power Consumption","Quadrillion Btu"
HVTCBUS,200713,2.446389,"6","Hydroelectric Power Consumption","Quadrillion Btu"
HVTCBUS,200801,.204758,"6","Hydroelectric Power Consumption","Quadrillion Btu"
HVTCBUS,200802,.185146,"6","Hydroelectric Power Consumption","Quadrillion Btu"
HVTCBUS,200803,.213526,"6","Hydroelectric Power Consumption","Quadrillion Btu"
HVTCBUS,200804,.219093,"6","Hydroelectric Power Consumption","Quadrillion Btu"
HVTCBUS,200805,.268237,"6","Hydroelectric Power Consumption","Quadrillion Btu"
HVTCBUS,200806,.287514,"6","Hydroelectric Power Consumption","Quadrillion Btu"
HVTCBUS,200807,.25182,"6","Hydroelectric Power Consumption","Quadrillion Btu"
HVTCBUS,200808,.209193,"6","Hydroelectric Power Consumption","Quadrillion Btu"
HVTCBUS,200809,.15942,"6","Hydroelectric Power Consumption","Quadrillion Btu"
HVTCBUS,200810,.152441,"6","Hydroelectric Power Consumption","Quadrillion Btu"
HVTCBUS,200811,.154392,"6","Hydroelectric Power Consumption","Quadrillion Btu"
HVTCBUS,200812,.205569,"6","Hydroelectric Power Consumption","Quadrillion Btu"
HVTCBUS,200813,2.511108,"6","Hydroelectric Power Consumption","Quadrillion Btu"
HVTCBUS,200901,.229265,"6","Hydroelectric Power Consumption","Quadrillion Btu"
HVTCBUS,200902,.173845,"6","Hydroelectric Power Consumption","Quadrillion Btu"
HVTCBUS,200903,.213036,"6","Hydroelectric Power Consumption","Quadrillion Btu"
HVTCBUS,200904,.251513,"6","Hydroelectric Power Consumption","Quadrillion Btu"
HVTCBUS,200905,.288502,"6","Hydroelectric Power Consumption","Quadrillion Btu"
HVTCBUS,200906,.285318,"6","Hydroelectric Power Consumption","Quadrillion Btu"
HVTCBUS,200907,.228235,"6","Hydroelectric Power Consumption","Quadrillion Btu"
HVTCBUS,200908,.191105,"6","Hydroelectric Power Consumption","Quadrillion Btu"
HVTCBUS,200909,.169421,"6","Hydroelectric Power Consumption","Quadrillion Btu"
HVTCBUS,200910,.192185,"6","Hydroelectric Power Consumption","Quadrillion Btu"
HVTCBUS,200911,.205035,"6","Hydroelectric Power Consumption","Quadrillion Btu"
HVTCBUS,200912,.241363,"6","Hydroelectric Power Consumption","Quadrillion Btu"
HVTCBUS,200913,2.668824,"6","Hydroelectric Power Consumption","Quadrillion Btu"
HVTCBUS,201001,.218369,"6","Hydroelectric Power Consumption","Quadrillion Btu"
HVTCBUS,201002,.200874,"6","Hydroelectric Power Consumption","Quadrillion Btu"
HVTCBUS,201003,.203761,"6","Hydroelectric Power Consumption","Quadrillion Btu"
HVTCBUS,201004,.186307,"6","Hydroelectric Power Consumption","Quadrillion Btu"
HVTCBUS,201005,.244673,"6","Hydroelectric Power Consumption","Quadrillion Btu"
HVTCBUS,201006,.291254,"6","Hydroelectric Power Consumption","Quadrillion Btu"
HVTCBUS,201007,.239186,"6","Hydroelectric Power Consumption","Quadrillion Btu"
HVTCBUS,201008,.196283,"6","Hydroelectric Power Consumption","Quadrillion Btu"
HVTCBUS,201009,.168439,"6","Hydroelectric Power Consumption","Quadrillion Btu"
HVTCBUS,201010,.172515,"6","Hydroelectric Power Consumption","Quadrillion Btu"
HVTCBUS,201011,.190842,"6","Hydroelectric Power Consumption","Quadrillion Btu"
HVTCBUS,201012,.226037,"6","Hydroelectric Power Consumption","Quadrillion Btu"
HVTCBUS,201013,2.538541,"6","Hydroelectric Power Consumption","Quadrillion Btu"
HVTCBUS,201101,.24806,"6","Hydroelectric Power Consumption","Quadrillion Btu"
HVTCBUS,201102,.234459,"6","Hydroelectric Power Consumption","Quadrillion Btu"
HVTCBUS,201103,.302503,"6","Hydroelectric Power Consumption","Quadrillion Btu"
HVTCBUS,201104,.303084,"6","Hydroelectric Power Consumption","Quadrillion Btu"
HVTCBUS,201105,.316615,"6","Hydroelectric Power Consumption","Quadrillion Btu"
HVTCBUS,201106,.312381,"6","Hydroelectric Power Consumption","Quadrillion Btu"
HVTCBUS,201107,.303962,"6","Hydroelectric Power Consumption","Quadrillion Btu"
HVTCBUS,201108,.250319,"6","Hydroelectric Power Consumption","Quadrillion Btu"
HVTCBUS,201109,.207705,"6","Hydroelectric Power Consumption","Quadrillion Btu"
HVTCBUS,201110,.192254,"6","Hydroelectric Power Consumption","Quadrillion Btu"
HVTCBUS,201111,.200932,"6","Hydroelectric Power Consumption","Quadrillion Btu"
HVTCBUS,201112,.23058,"6","Hydroelectric Power Consumption","Quadrillion Btu"
HVTCBUS,201113,3.102852,"6","Hydroelectric Power Consumption","Quadrillion Btu"
HVTCBUS,201201,.219888,"6","Hydroelectric Power Consumption","Quadrillion Btu"
HVTCBUS,201202,.193017,"6","Hydroelectric Power Consumption","Quadrillion Btu"
HVTCBUS,201203,.246546,"6","Hydroelectric Power Consumption","Quadrillion Btu"
HVTCBUS,201204,.250215,"6","Hydroelectric Power Consumption","Quadrillion Btu"
HVTCBUS,201205,.272562,"6","Hydroelectric Power Consumption","Quadrillion Btu"
HVTCBUS,201206,.253685,"6","Hydroelectric Power Consumption","Quadrillion Btu"
HVTCBUS,201207,.252091,"6","Hydroelectric Power Consumption","Quadrillion Btu"
HVTCBUS,201208,.219192,"6","Hydroelectric Power Consumption","Quadrillion Btu"
HVTCBUS,201209,.167517,"6","Hydroelectric Power Consumption","Quadrillion Btu"
HVTCBUS,201210,.15702,"6","Hydroelectric Power Consumption","Quadrillion Btu"
HVTCBUS,201211,.178257,"6","Hydroelectric Power Consumption","Quadrillion Btu"
HVTCBUS,201212,.218713,"6","Hydroelectric Power Consumption","Quadrillion Btu"
HVTCBUS,201213,2.628702,"6","Hydroelectric Power Consumption","Quadrillion Btu"
HVTCBUS,201301,.236889,"6","Hydroelectric Power Consumption","Quadrillion Btu"
HVTCBUS,201302,.194813,"6","Hydroelectric Power Consumption","Quadrillion Btu"
HVTCBUS,201303,.195918,"6","Hydroelectric Power Consumption","Quadrillion Btu"
HVTCBUS,201304,.239451,"6","Hydroelectric Power Consumption","Quadrillion Btu"
HVTCBUS,201305,.271442,"6","Hydroelectric Power Consumption","Quadrillion Btu"
HVTCBUS,201306,.261271,"6","Hydroelectric Power Consumption","Quadrillion Btu"
HVTCBUS,201307,.260036,"6","Hydroelectric Power Consumption","Quadrillion Btu"
HVTCBUS,201308,.206403,"6","Hydroelectric Power Consumption","Quadrillion Btu"
HVTCBUS,201309,.161826,"6","Hydroelectric Power Consumption","Quadrillion Btu"
HVTCBUS,201310,.164092,"6","Hydroelectric Power Consumption","Quadrillion Btu"
HVTCBUS,201311,.168655,"6","Hydroelectric Power Consumption","Quadrillion Btu"
HVTCBUS,201312,.201585,"6","Hydroelectric Power Consumption","Quadrillion Btu"
HVTCBUS,201313,2.562382,"6","Hydroelectric Power Consumption","Quadrillion Btu"
HVTCBUS,201401,.205737,"6","Hydroelectric Power Consumption","Quadrillion Btu"
HVTCBUS,201402,.165437,"6","Hydroelectric Power Consumption","Quadrillion Btu"
HVTCBUS,201403,.230685,"6","Hydroelectric Power Consumption","Quadrillion Btu"
HVTCBUS,201404,.241934,"6","Hydroelectric Power Consumption","Quadrillion Btu"
HVTCBUS,201405,.252432,"6","Hydroelectric Power Consumption","Quadrillion Btu"
HVTCBUS,201406,.244824,"6","Hydroelectric Power Consumption","Quadrillion Btu"
HVTCBUS,201407,.231639,"6","Hydroelectric Power Consumption","Quadrillion Btu"
HVTCBUS,201408,.188367,"6","Hydroelectric Power Consumption","Quadrillion Btu"
HVTCBUS,201409,.152867,"6","Hydroelectric Power Consumption","Quadrillion Btu"
HVTCBUS,201410,.163184,"6","Hydroelectric Power Consumption","Quadrillion Btu"
HVTCBUS,201411,.177123,"6","Hydroelectric Power Consumption","Quadrillion Btu"
HVTCBUS,201412,.212347,"6","Hydroelectric Power Consumption","Quadrillion Btu"
HVTCBUS,201413,2.466577,"6","Hydroelectric Power Consumption","Quadrillion Btu"
HVTCBUS,201501,.224946,"6","Hydroelectric Power Consumption","Quadrillion Btu"
HVTCBUS,201502,.207684,"6","Hydroelectric Power Consumption","Quadrillion Btu"
HVTCBUS,201503,.226274,"6","Hydroelectric Power Consumption","Quadrillion Btu"
HVTCBUS,201504,.209407,"6","Hydroelectric Power Consumption","Quadrillion Btu"
HVTCBUS,201505,.187549,"6","Hydroelectric Power Consumption","Quadrillion Btu"
HVTCBUS,201506,.190239,"6","Hydroelectric Power Consumption","Quadrillion Btu"
HVTCBUS,201507,.195832,"6","Hydroelectric Power Consumption","Quadrillion Btu"
HVTCBUS,201508,.178199,"6","Hydroelectric Power Consumption","Quadrillion Btu"
HVTCBUS,201509,.149981,"6","Hydroelectric Power Consumption","Quadrillion Btu"
HVTCBUS,201510,.154979,"6","Hydroelectric Power Consumption","Quadrillion Btu"
HVTCBUS,201511,.180209,"6","Hydroelectric Power Consumption","Quadrillion Btu"
HVTCBUS,201512,.21588,"6","Hydroelectric Power Consumption","Quadrillion Btu"
HVTCBUS,201513,2.321177,"6","Hydroelectric Power Consumption","Quadrillion Btu"
HVTCBUS,201601,.23628,"6","Hydroelectric Power Consumption","Quadrillion Btu"
HVTCBUS,201602,.225053,"6","Hydroelectric Power Consumption","Quadrillion Btu"
HVTCBUS,201603,.251846,"6","Hydroelectric Power Consumption","Quadrillion Btu"
HVTCBUS,201604,.237405,"6","Hydroelectric Power Consumption","Quadrillion Btu"
HVTCBUS,201605,.236353,"6","Hydroelectric Power Consumption","Quadrillion Btu"
HVTCBUS,201606,.213425,"6","Hydroelectric Power Consumption","Quadrillion Btu"
HVTCBUS,201607,.197999,"6","Hydroelectric Power Consumption","Quadrillion Btu"
HVTCBUS,201608,.180407,"6","Hydroelectric Power Consumption","Quadrillion Btu"
HVTCBUS,201609,.151723,"6","Hydroelectric Power Consumption","Quadrillion Btu"
HVTCBUS,201610,.160743,"6","Hydroelectric Power Consumption","Quadrillion Btu"
GETCBUS,194913,Not Available,"7","Geothermal Energy Consumption","Quadrillion Btu"
GETCBUS,195013,Not Available,"7","Geothermal Energy Consumption","Quadrillion Btu"
GETCBUS,195113,Not Available,"7","Geothermal Energy Consumption","Quadrillion Btu"
GETCBUS,195213,Not Available,"7","Geothermal Energy Consumption","Quadrillion Btu"
GETCBUS,195313,Not Available,"7","Geothermal Energy Consumption","Quadrillion Btu"
GETCBUS,195413,Not Available,"7","Geothermal Energy Consumption","Quadrillion Btu"
GETCBUS,195513,Not Available,"7","Geothermal Energy Consumption","Quadrillion Btu"
GETCBUS,195613,Not Available,"7","Geothermal Energy Consumption","Quadrillion Btu"
GETCBUS,195713,Not Available,"7","Geothermal Energy Consumption","Quadrillion Btu"
GETCBUS,195813,Not Available,"7","Geothermal Energy Consumption","Quadrillion Btu"
GETCBUS,195913,Not Available,"7","Geothermal Energy Consumption","Quadrillion Btu"
GETCBUS,196013,.000359,"7","Geothermal Energy Consumption","Quadrillion Btu"
GETCBUS,196113,.001001,"7","Geothermal Energy Consumption","Quadrillion Btu"
GETCBUS,196213,.001061,"7","Geothermal Energy Consumption","Quadrillion Btu"
GETCBUS,196313,.00176,"7","Geothermal Energy Consumption","Quadrillion Btu"
GETCBUS,196413,.002132,"7","Geothermal Energy Consumption","Quadrillion Btu"
GETCBUS,196513,.001978,"7","Geothermal Energy Consumption","Quadrillion Btu"
GETCBUS,196613,.001958,"7","Geothermal Energy Consumption","Quadrillion Btu"
GETCBUS,196713,.0033,"7","Geothermal Energy Consumption","Quadrillion Btu"
GETCBUS,196813,.004532,"7","Geothermal Energy Consumption","Quadrillion Btu"
GETCBUS,196913,.006422,"7","Geothermal Energy Consumption","Quadrillion Btu"
GETCBUS,197013,.005511,"7","Geothermal Energy Consumption","Quadrillion Btu"
GETCBUS,197113,.005739,"7","Geothermal Energy Consumption","Quadrillion Btu"
GETCBUS,197213,.015079,"7","Geothermal Energy Consumption","Quadrillion Btu"
GETCBUS,197301,.001491,"7","Geothermal Energy Consumption","Quadrillion Btu"
GETCBUS,197302,.001363,"7","Geothermal Energy Consumption","Quadrillion Btu"
GETCBUS,197303,.001412,"7","Geothermal Energy Consumption","Quadrillion Btu"
GETCBUS,197304,.001649,"7","Geothermal Energy Consumption","Quadrillion Btu"
GETCBUS,197305,.001537,"7","Geothermal Energy Consumption","Quadrillion Btu"
GETCBUS,197306,.001763,"7","Geothermal Energy Consumption","Quadrillion Btu"
GETCBUS,197307,.001869,"7","Geothermal Energy Consumption","Quadrillion Btu"
GETCBUS,197308,.001762,"7","Geothermal Energy Consumption","Quadrillion Btu"
GETCBUS,197309,.001492,"7","Geothermal Energy Consumption","Quadrillion Btu"
GETCBUS,197310,.00176,"7","Geothermal Energy Consumption","Quadrillion Btu"
GETCBUS,197311,.001889,"7","Geothermal Energy Consumption","Quadrillion Btu"
GETCBUS,197312,.002435,"7","Geothermal Energy Consumption","Quadrillion Btu"
GETCBUS,197313,.020422,"7","Geothermal Energy Consumption","Quadrillion Btu"
GETCBUS,197401,.002154,"7","Geothermal Energy Consumption","Quadrillion Btu"
GETCBUS,197402,.001901,"7","Geothermal Energy Consumption","Quadrillion Btu"
GETCBUS,197403,.002165,"7","Geothermal Energy Consumption","Quadrillion Btu"
GETCBUS,197404,.002039,"7","Geothermal Energy Consumption","Quadrillion Btu"
GETCBUS,197405,.00204,"7","Geothermal Energy Consumption","Quadrillion Btu"
GETCBUS,197406,.001975,"7","Geothermal Energy Consumption","Quadrillion Btu"
GETCBUS,197407,.002191,"7","Geothermal Energy Consumption","Quadrillion Btu"
GETCBUS,197408,.002163,"7","Geothermal Energy Consumption","Quadrillion Btu"
GETCBUS,197409,.001999,"7","Geothermal Energy Consumption","Quadrillion Btu"
GETCBUS,197410,.00203,"7","Geothermal Energy Consumption","Quadrillion Btu"
GETCBUS,197411,.002414,"7","Geothermal Energy Consumption","Quadrillion Btu"
GETCBUS,197412,.00254,"7","Geothermal Energy Consumption","Quadrillion Btu"
GETCBUS,197413,.02561,"7","Geothermal Energy Consumption","Quadrillion Btu"
GETCBUS,197501,.002117,"7","Geothermal Energy Consumption","Quadrillion Btu"
GETCBUS,197502,.002019,"7","Geothermal Energy Consumption","Quadrillion Btu"
GETCBUS,197503,.002277,"7","Geothermal Energy Consumption","Quadrillion Btu"
GETCBUS,197504,.002281,"7","Geothermal Energy Consumption","Quadrillion Btu"
GETCBUS,197505,.002475,"7","Geothermal Energy Consumption","Quadrillion Btu"
GETCBUS,197506,.00307,"7","Geothermal Energy Consumption","Quadrillion Btu"
GETCBUS,197507,.003091,"7","Geothermal Energy Consumption","Quadrillion Btu"
GETCBUS,197508,.003351,"7","Geothermal Energy Consumption","Quadrillion Btu"
GETCBUS,197509,.002954,"7","Geothermal Energy Consumption","Quadrillion Btu"
GETCBUS,197510,.003406,"7","Geothermal Energy Consumption","Quadrillion Btu"
GETCBUS,197511,.00331,"7","Geothermal Energy Consumption","Quadrillion Btu"
GETCBUS,197512,.003429,"7","Geothermal Energy Consumption","Quadrillion Btu"
GETCBUS,197513,.03378,"7","Geothermal Energy Consumption","Quadrillion Btu"
GETCBUS,197601,.003403,"7","Geothermal Energy Consumption","Quadrillion Btu"
GETCBUS,197602,.0032,"7","Geothermal Energy Consumption","Quadrillion Btu"
GETCBUS,197603,.003426,"7","Geothermal Energy Consumption","Quadrillion Btu"
GETCBUS,197604,.003086,"7","Geothermal Energy Consumption","Quadrillion Btu"
GETCBUS,197605,.002949,"7","Geothermal Energy Consumption","Quadrillion Btu"
GETCBUS,197606,.003063,"7","Geothermal Energy Consumption","Quadrillion Btu"
GETCBUS,197607,.003311,"7","Geothermal Energy Consumption","Quadrillion Btu"
GETCBUS,197608,.00326,"7","Geothermal Energy Consumption","Quadrillion Btu"
GETCBUS,197609,.003173,"7","Geothermal Energy Consumption","Quadrillion Btu"
GETCBUS,197610,.003082,"7","Geothermal Energy Consumption","Quadrillion Btu"
GETCBUS,197611,.002597,"7","Geothermal Energy Consumption","Quadrillion Btu"
GETCBUS,197612,.002963,"7","Geothermal Energy Consumption","Quadrillion Btu"
GETCBUS,197613,.037513,"7","Geothermal Energy Consumption","Quadrillion Btu"
GETCBUS,197701,.003232,"7","Geothermal Energy Consumption","Quadrillion Btu"
GETCBUS,197702,.002823,"7","Geothermal Energy Consumption","Quadrillion Btu"
GETCBUS,197703,.0032,"7","Geothermal Energy Consumption","Quadrillion Btu"
GETCBUS,197704,.002854,"7","Geothermal Energy Consumption","Quadrillion Btu"
GETCBUS,197705,.003081,"7","Geothermal Energy Consumption","Quadrillion Btu"
GETCBUS,197706,.003029,"7","Geothermal Energy Consumption","Quadrillion Btu"
GETCBUS,197707,.003204,"7","Geothermal Energy Consumption","Quadrillion Btu"
GETCBUS,197708,.002937,"7","Geothermal Energy Consumption","Quadrillion Btu"
GETCBUS,197709,.003144,"7","Geothermal Energy Consumption","Quadrillion Btu"
GETCBUS,197710,.003288,"7","Geothermal Energy Consumption","Quadrillion Btu"
GETCBUS,197711,.003303,"7","Geothermal Energy Consumption","Quadrillion Btu"
GETCBUS,197712,.003288,"7","Geothermal Energy Consumption","Quadrillion Btu"
GETCBUS,197713,.037382,"7","Geothermal Energy Consumption","Quadrillion Btu"
GETCBUS,197801,.003326,"7","Geothermal Energy Consumption","Quadrillion Btu"
GETCBUS,197802,.002854,"7","Geothermal Energy Consumption","Quadrillion Btu"
GETCBUS,197803,.002359,"7","Geothermal Energy Consumption","Quadrillion Btu"
GETCBUS,197804,.001989,"7","Geothermal Energy Consumption","Quadrillion Btu"
GETCBUS,197805,.001772,"7","Geothermal Energy Consumption","Quadrillion Btu"
GETCBUS,197806,.002179,"7","Geothermal Energy Consumption","Quadrillion Btu"
GETCBUS,197807,.002441,"7","Geothermal Energy Consumption","Quadrillion Btu"
GETCBUS,197808,.002871,"7","Geothermal Energy Consumption","Quadrillion Btu"
GETCBUS,197809,.003031,"7","Geothermal Energy Consumption","Quadrillion Btu"
GETCBUS,197810,.002254,"7","Geothermal Energy Consumption","Quadrillion Btu"
GETCBUS,197811,.002547,"7","Geothermal Energy Consumption","Quadrillion Btu"
GETCBUS,197812,.003228,"7","Geothermal Energy Consumption","Quadrillion Btu"
GETCBUS,197813,.030851,"7","Geothermal Energy Consumption","Quadrillion Btu"
GETCBUS,197901,.003099,"7","Geothermal Energy Consumption","Quadrillion Btu"
GETCBUS,197902,.002535,"7","Geothermal Energy Consumption","Quadrillion Btu"
GETCBUS,197903,.003402,"7","Geothermal Energy Consumption","Quadrillion Btu"
GETCBUS,197904,.003146,"7","Geothermal Energy Consumption","Quadrillion Btu"
GETCBUS,197905,.003164,"7","Geothermal Energy Consumption","Quadrillion Btu"
GETCBUS,197906,.003204,"7","Geothermal Energy Consumption","Quadrillion Btu"
GETCBUS,197907,.003398,"7","Geothermal Energy Consumption","Quadrillion Btu"
GETCBUS,197908,.003707,"7","Geothermal Energy Consumption","Quadrillion Btu"
GETCBUS,197909,.003217,"7","Geothermal Energy Consumption","Quadrillion Btu"
GETCBUS,197910,.003607,"7","Geothermal Energy Consumption","Quadrillion Btu"
GETCBUS,197911,.003505,"7","Geothermal Energy Consumption","Quadrillion Btu"
GETCBUS,197912,.004275,"7","Geothermal Energy Consumption","Quadrillion Btu"
GETCBUS,197913,.040262,"7","Geothermal Energy Consumption","Quadrillion Btu"
GETCBUS,198001,.003495,"7","Geothermal Energy Consumption","Quadrillion Btu"
GETCBUS,198002,.003357,"7","Geothermal Energy Consumption","Quadrillion Btu"
GETCBUS,198003,.003731,"7","Geothermal Energy Consumption","Quadrillion Btu"
GETCBUS,198004,.003909,"7","Geothermal Energy Consumption","Quadrillion Btu"
GETCBUS,198005,.004603,"7","Geothermal Energy Consumption","Quadrillion Btu"
GETCBUS,198006,.004441,"7","Geothermal Energy Consumption","Quadrillion Btu"
GETCBUS,198007,.00467,"7","Geothermal Energy Consumption","Quadrillion Btu"
GETCBUS,198008,.004991,"7","Geothermal Energy Consumption","Quadrillion Btu"
GETCBUS,198009,.004506,"7","Geothermal Energy Consumption","Quadrillion Btu"
GETCBUS,198010,.005117,"7","Geothermal Energy Consumption","Quadrillion Btu"
GETCBUS,198011,.005002,"7","Geothermal Energy Consumption","Quadrillion Btu"
GETCBUS,198012,.004877,"7","Geothermal Energy Consumption","Quadrillion Btu"
GETCBUS,198013,.052699,"7","Geothermal Energy Consumption","Quadrillion Btu"
GETCBUS,198101,.005284,"7","Geothermal Energy Consumption","Quadrillion Btu"
GETCBUS,198102,.004671,"7","Geothermal Energy Consumption","Quadrillion Btu"
GETCBUS,198103,.005237,"7","Geothermal Energy Consumption","Quadrillion Btu"
GETCBUS,198104,.004836,"7","Geothermal Energy Consumption","Quadrillion Btu"
GETCBUS,198105,.004791,"7","Geothermal Energy Consumption","Quadrillion Btu"
GETCBUS,198106,.004782,"7","Geothermal Energy Consumption","Quadrillion Btu"
GETCBUS,198107,.005256,"7","Geothermal Energy Consumption","Quadrillion Btu"
GETCBUS,198108,.005191,"7","Geothermal Energy Consumption","Quadrillion Btu"
GETCBUS,198109,.005224,"7","Geothermal Energy Consumption","Quadrillion Btu"
GETCBUS,198110,.005153,"7","Geothermal Energy Consumption","Quadrillion Btu"
GETCBUS,198111,.004498,"7","Geothermal Energy Consumption","Quadrillion Btu"
GETCBUS,198112,.004513,"7","Geothermal Energy Consumption","Quadrillion Btu"
GETCBUS,198113,.059437,"7","Geothermal Energy Consumption","Quadrillion Btu"
GETCBUS,198201,.003975,"7","Geothermal Energy Consumption","Quadrillion Btu"
GETCBUS,198202,.003656,"7","Geothermal Energy Consumption","Quadrillion Btu"
GETCBUS,198203,.00322,"7","Geothermal Energy Consumption","Quadrillion Btu"
GETCBUS,198204,.003247,"7","Geothermal Energy Consumption","Quadrillion Btu"
GETCBUS,198205,.003773,"7","Geothermal Energy Consumption","Quadrillion Btu"
GETCBUS,198206,.004556,"7","Geothermal Energy Consumption","Quadrillion Btu"
GETCBUS,198207,.004792,"7","Geothermal Energy Consumption","Quadrillion Btu"
GETCBUS,198208,.004776,"7","Geothermal Energy Consumption","Quadrillion Btu"
GETCBUS,198209,.004581,"7","Geothermal Energy Consumption","Quadrillion Btu"
GETCBUS,198210,.004877,"7","Geothermal Energy Consumption","Quadrillion Btu"
GETCBUS,198211,.005122,"7","Geothermal Energy Consumption","Quadrillion Btu"
GETCBUS,198212,.004053,"7","Geothermal Energy Consumption","Quadrillion Btu"
GETCBUS,198213,.050627,"7","Geothermal Energy Consumption","Quadrillion Btu"
GETCBUS,198301,.005087,"7","Geothermal Energy Consumption","Quadrillion Btu"
GETCBUS,198302,.003913,"7","Geothermal Energy Consumption","Quadrillion Btu"
GETCBUS,198303,.00451,"7","Geothermal Energy Consumption","Quadrillion Btu"
GETCBUS,198304,.004227,"7","Geothermal Energy Consumption","Quadrillion Btu"
GETCBUS,198305,.003434,"7","Geothermal Energy Consumption","Quadrillion Btu"
GETCBUS,198306,.004518,"7","Geothermal Energy Consumption","Quadrillion Btu"
GETCBUS,198307,.005627,"7","Geothermal Energy Consumption","Quadrillion Btu"
GETCBUS,198308,.007404,"7","Geothermal Energy Consumption","Quadrillion Btu"
GETCBUS,198309,.006764,"7","Geothermal Energy Consumption","Quadrillion Btu"
GETCBUS,198310,.007091,"7","Geothermal Energy Consumption","Quadrillion Btu"
GETCBUS,198311,.006311,"7","Geothermal Energy Consumption","Quadrillion Btu"
GETCBUS,198312,.005025,"7","Geothermal Energy Consumption","Quadrillion Btu"
GETCBUS,198313,.06391,"7","Geothermal Energy Consumption","Quadrillion Btu"
GETCBUS,198401,.005094,"7","Geothermal Energy Consumption","Quadrillion Btu"
GETCBUS,198402,.006222,"7","Geothermal Energy Consumption","Quadrillion Btu"
GETCBUS,198403,.006838,"7","Geothermal Energy Consumption","Quadrillion Btu"
GETCBUS,198404,.006748,"7","Geothermal Energy Consumption","Quadrillion Btu"
GETCBUS,198405,.006473,"7","Geothermal Energy Consumption","Quadrillion Btu"
GETCBUS,198406,.006283,"7","Geothermal Energy Consumption","Quadrillion Btu"
GETCBUS,198407,.005997,"7","Geothermal Energy Consumption","Quadrillion Btu"
GETCBUS,198408,.007509,"7","Geothermal Energy Consumption","Quadrillion Btu"
GETCBUS,198409,.006763,"7","Geothermal Energy Consumption","Quadrillion Btu"
GETCBUS,198410,.007424,"7","Geothermal Energy Consumption","Quadrillion Btu"
GETCBUS,198411,.007331,"7","Geothermal Energy Consumption","Quadrillion Btu"
GETCBUS,198412,.008127,"7","Geothermal Energy Consumption","Quadrillion Btu"
