"","x"
"12689",5
"12690",5
"12691",5
"12692",5
"12693",5
"12694",5
"12695",5
"12696",5
"12697",5
"12698",5
"12699",5
"12700",5
"12701",5
"12702",5
"12703",5
"12704",5
"12705",5
"12706",5
"12707",5
"12708",5
"12709",5
"12710",5
"12711",5
"12712",5
"12713",5
"12714",5
"12715",5
"12716",5
"12717",5
"12718",5
"12719",5
"12720",5
"12721",5
"12722",5
"12723",5
"12724",5
"12725",5
"12726",5
"12727",5
"12728",5
"12729",5
"12730",5
"12731",5
"12732",5
"12733",5
"12734",5
"12735",5
"12736",5
"12737",5
"12738",5
"12739",5
"12740",5
"12741",5
"12742",5
"12743",5
"12744",5
"12745",5
"12746",5
"12747",5
"12748",5
"12749",5
"12750",5
"12751",5
"12752",5
"12753",5
"12754",5
"12755",5
"12756",5
"12757",5
"12758",5
"12759",5
"12760",5
"12761",5
"12762",5
"12763",5
"12764",5
"12765",5
"12766",5
"12767",5
"12768",5
"12769",5
"12770",5
"12771",5
"12772",5
"12773",5
"12774",5
"12775",5
"12776",5
"12777",5
"12778",5
"12779",5
"12780",5
"12781",5
"12782",5
"12783",5
"12784",5
"12785",5
"12786",5
"12787",5
"12788",5
"12789",5
"12790",5
"12791",5
"12792",5
"12793",5
"12794",5
"12795",5
"12796",5
"12797",5
"12798",5
"12799",5
"12800",5
"12801",5
"12802",5
"12803",5
"12804",5
"12805",5
"12806",5
"12807",5
"12808",5
"12809",5
"12810",5
"12811",5
"12812",5
"12813",5
"12814",5
"12815",5
"12816",5
"12817",5
"12818",5
"12819",5
"12820",5
"12821",5
"12822",5
"12823",5
"12824",5
"12825",5
"12826",5
"12827",5
"12828",5
"12829",5
"12830",5
"12831",5
"12832",5
"12833",5
"12834",5
"12835",5
"12836",5
"12837",5
"12838",5
"12839",5
"12840",5
"12841",5
"12842",5
"12843",5
"12844",5
"12845",5
"12846",5
"12847",5
"12848",5
"12849",5
"12850",5
"12851",5
"12852",5
"12853",5
"12854",5
"12855",5
"12856",5
"12857",5
"12858",5
"12859",5
"12860",5
"12861",5
"12862",5
"12863",5
"12864",5
"12865",5
"12866",5
"12867",5
"12868",5
"12869",5
"12870",5
"12871",5
"12872",5
"12873",5
"12874",5
"12875",5
"12876",5
"12877",5
"12878",5
"12879",5
"12880",5
"12881",5
"12882",5
"12883",5
"12884",5
"12885",5
"12886",5
"12887",5
"12888",5
"12889",5
"12890",5
"12891",5
"12892",5
"12893",5
"12894",5
"12895",5
"12896",5
"12897",5
"12898",5
"12899",5
"12900",5
"12901",5
"12902",5
"12903",5
"12904",5
"12905",5
"12906",5
"12907",5
"12908",5
"12909",5
"12910",5
"12911",5
"12912",5
"12913",5
"12914",5
"12915",5
"12916",5
"12917",5
"12918",5
"12919",5
"12920",5
"12921",5
"12922",5
"12923",5
"12924",5
"12925",5
"12926",5
"12927",5
"12928",5
"12929",5
"12930",5
"12931",5
"12932",5
"12933",5
"12934",5
"12935",5
"12936",5
"12937",5
"12938",5
"12939",5
"12940",5
"12941",5
"12942",5
"12943",5
"12944",5
"12945",5
"12946",5
"12947",5
"12948",5
"12949",5
"12950",5
"12951",5
"12952",5
"12953",5
"12954",5
"12955",5
"12956",5
"12957",5
"12958",5
"12959",5
"12960",5
"12961",5
"12962",5
"12963",5
"12964",5
"12965",5
"12966",5
"12967",5
"12968",5
"12969",5
"12970",5
"12971",5
"12972",5
"12973",5
"12974",5
"12975",5
"12976",5
"12977",5
"12978",5
"12979",5
"12980",5
"12981",5
"12982",5
"12983",5
"12984",5
"12985",5
"12986",5
"12987",5
"12988",5
"12989",5
"12990",5
"12991",5
"12992",5
"12993",5
"12994",5
"12995",5
"12996",5
"12997",5
"12998",5
"12999",5
"13000",5
"13001",5
"13002",5
"13003",5
"13004",5
"13005",5
"13006",5
"13007",5
"13008",5
"13009",5
"13010",5
"13011",5
"13012",5
"13013",5
"13014",5
"13015",5
"13016",5
"13017",5
"13018",5
"13019",5
"13020",5
"13021",5
"13022",5
"13023",5
"13024",5
"13025",5
"13026",5
"13027",5
"13028",5
"13029",5
"13030",5
"13031",5
"13032",5
"13033",5
"13034",5
"13035",5
"13036",5
"13037",5
"13038",5
"13039",5
"13040",5
"13041",5
"13042",5
"13043",5
"13044",5
"13045",5
"13046",5
"13047",5
"13048",5
"13049",5
"13050",5
"13051",5
"13052",5
"13053",5
"13054",5
"13055",5
"13056",5
"13057",5
"13058",5
"13059",5
"13060",5
"13061",5
"13062",5
"13063",5
"13064",5
"13065",5
"13066",5
"13067",5
"13068",5
"13069",5
"13070",5
"13071",5
"13072",5
"13073",5
"13074",5
"13075",5
"13076",5
"13077",5
"13078",5
"13079",5
"13080",5
"13081",5
"13082",5
"13083",5
"13084",5
"13085",5
"13086",5
"13087",5
"13088",5
"13089",5
"13090",5
"13091",5
"13092",5
"13093",5
"13094",5
"13095",5
"13096",5
"13097",5
"13098",5
"13099",5
"13100",5
"13101",5
"13102",5
"13103",5
"13104",5
"13105",5
"13106",5
"13107",5
"13108",5
"13109",5
"13110",5
"13111",5
"13112",5
"13113",5
"13114",5
"13115",5
"13116",5
"13117",5
"13118",5
"13119",5
"13120",5
"13121",5
"13122",5
"13123",5
"13124",5
"13125",5
"13126",5
"13127",5
"13128",5
"13129",5
"13130",5
"13131",5
"13132",5
"13133",5
"13134",5
"13135",5
"13136",5
"13137",5
"13138",5
"13139",5
"13140",5
"13141",5
"13142",5
"13143",5
"13144",5
"13145",5
"13146",5
"13147",5
"13148",5
"13149",5
"13150",5
"13151",5
"13152",5
"13153",5
"13154",5
"13155",5
"13156",5
"13157",5
"13158",5
"13159",5
"13160",5
"13161",5
"13162",5
"13163",5
"13164",5
"13165",5
"13166",5
"13167",5
"13168",5
"13169",5
"13170",5
"13171",5
"13172",5
"13173",5
"13174",5
"13175",5
"13176",5
"13177",5
"13178",5
"13179",5
"13180",5
"13181",5
"13182",5
"13183",5
"13184",5
"13185",5
"13186",5
"13187",5
"13188",5
"13189",5
"13190",5
"13191",5
"13192",5
"13193",5
"13194",5
"13195",5
"13196",5
"13197",5
"13198",5
"13199",5
"13200",5
"13201",5
"13202",5
"13203",5
"13204",5
"13205",5
"13206",5
"13207",5
"13208",5
"13209",5
"13210",5
"13211",5
"13212",5
"13213",5
"13214",5
"13215",5
"13216",5
"13217",5
"13218",5
"13219",5
"13220",5
"13221",5
"13222",5
"13223",5
"13224",5
"13225",5
"13226",5
"13227",5
"13228",5
"13229",5
"13230",5
"13231",5
"13232",5
"13233",5
"13234",5
"13235",5
"13236",5
"13237",5
"13238",5
"13239",5
"13240",5
"13241",5
"13242",5
"13243",5
"13244",5
"13245",5
"13246",5
"13247",5
"13248",5
"13249",5
"13250",5
"13251",5
"13252",5
"13253",5
"13254",5
"13255",5
"13256",5
"13257",5
"13258",5
"13259",5
"13260",5
"13261",5
"13262",5
"13263",5
"13264",5
"13265",5
"13266",5
"13267",5
"13268",5
"13269",5
"13270",5
"13271",5
"13272",5
"13273",5
"13274",5
"13275",5
"13276",5
"13277",5
"13278",5
"13279",5
"13280",5
"13281",5
"13282",5
"13283",5
"13284",5
"13285",5
"13286",5
"13287",5
"13288",5
"13289",5
"13290",5
"13291",5
"13292",5
"13293",5
"13294",5
"13295",5
"13296",5
"13297",5
"13298",5
"13299",5
"13300",5
"13301",5
"13302",5
"13303",5
"13304",5
"13305",5
"13306",5
"13307",5
"13308",5
"13309",5
"13310",5
"13311",5
"13312",5
"13313",5
"13314",5
"13315",5
"13316",5
"13317",5
"13318",5
"13319",5
"13320",5
"13321",5
"13322",5
"13323",5
"13324",5
"13325",5
"13326",5
"13327",5
"13328",5
"13329",5
"13330",5
"13331",5
"13332",5
"13333",5
"13334",5
"13335",5
"13336",5
"13337",5
"13338",5
"13339",5
"13340",5
"13341",5
"13342",5
"13343",5
"13344",5
"13345",5
"13346",5
"13347",5
"13348",5
"13349",5
"13350",5
"13351",5
"13352",5
"13353",5
"13354",5
"13355",5
"13356",5
"13357",5
"13358",5
"13359",5
"13360",5
"13361",5
"13362",5
"13363",5
"13364",5
"13365",5
"13366",5
"13367",5
"13368",5
"13369",5
"13370",5
"13371",5
"13372",5
"13373",5
"13374",5
"13375",5
"13376",5
"13377",5
"13378",5
"13379",5
"13380",5
"13381",5
"13382",5
"13383",5
"13384",5
"13385",5
"13386",5
"13387",5
"13388",5
"13389",5
"13390",5
"13391",5
"13392",5
"13393",5
"13394",5
"13395",5
"13396",5
"13397",5
"13398",5
"13399",5
"13400",5
"13401",5
"13402",5
"13403",5
"13404",5
"13405",5
"13406",5
"13407",5
"13408",5
"13409",5
"13410",5
"13411",5
"13412",5
"13413",5
"13414",5
"13415",5
"13416",5
"13417",5
"13418",5
"13419",5
"13420",5
"13421",5
"13422",5
"13423",5
"13424",5
"13425",5
"13426",5
"13427",5
"13428",5
"13429",5
"13430",5
"13431",5
"13432",5
"13433",5
"13434",5
"13435",5
"13436",5
"13437",5
"13438",5
"13439",5
"13440",5
"13441",5
"13442",5
"13443",5
"13444",5
"13445",5
"13446",5
"13447",5
"13448",5
"13449",5
"13450",5
"13451",5
"13452",5
"13453",5
"13454",5
"13455",5
"13456",5
"13457",5
"13458",5
"13459",5
"13460",5
"13461",5
"13462",5
"13463",5
"13464",5
"13465",5
"13466",5
"13467",5
"13468",5
"13469",5
"13470",5
"13471",5
"13472",5
"13473",5
"13474",5
"13475",5
"13476",5
"13477",5
"13478",5
"13479",5
"13480",5
"13481",5
"13482",5
"13483",5
"13484",5
"13485",5
"13486",5
"13487",5
"13488",5
"13489",5
"13490",5
"13491",5
"13492",5
"13493",5
"13494",5
"13495",5
"13496",5
"13497",5
"13498",5
"13499",5
"13500",5
"13501",5
"13502",5
"13503",5
"13504",5
"13505",5
"13506",5
"13507",5
"13508",5
"13509",5
"13510",5
"13511",5
"13512",5
"13513",5
"13514",5
"13515",5
"13516",5
"13517",5
"13518",5
"13519",5
"13520",5
"13521",5
"13522",5
"13523",5
"13524",5
"13525",5
"13526",5
"13527",5
"13528",5
"13529",5
"13530",5
"13531",5
"13532",5
"13533",5
"13534",5
"13535",5
"13536",5
"13537",5
"13538",5
"13539",5
"13540",5
"13541",5
"13542",5
"13543",5
"13544",5
"13545",5
"13546",5
"13547",5
"13548",5
"13549",5
"13550",5
"13551",5
"13552",5
"13553",5
"13554",5
"13555",5
"13556",5
"13557",5
"13558",5
"13559",5
"13560",5
"13561",5
"13562",5
"13563",5
"13564",5
"13565",5
"13566",5
"13567",5
"13568",5
"13569",5
"13570",5
"13571",5
"13572",5
"13573",5
"13574",5
"13575",5
"13576",5
"13577",5
"13578",5
"13579",5
"13580",5
"13581",5
"13582",5
"13583",5
"13584",5
"13585",5
"13586",5
"13587",5
"13588",5
"13589",5
"13590",5
"13591",5
"13592",5
"13593",5
"13594",5
"13595",5
"13596",5
"13597",5
"13598",5
"13599",5
"13600",5
"13601",5
"13602",5
"13603",5
"13604",5
"13605",5
"13606",5
"13607",5
"13608",5
"13609",5
"13610",5
"13611",5
"13612",5
"13613",5
"13614",5
"13615",5
"13616",5
"13617",5
"13618",5
"13619",5
"13620",5
"13621",5
"13622",5
"13623",5
"13624",5
"13625",5
"13626",5
"13627",5
"13628",5
"13629",5
"13630",5
"13631",5
"13632",5
"13633",5
"13634",5
"13635",5
"13636",5
"13637",5
"13638",5
"13639",5
"13640",5
"13641",5
"13642",5
"13643",5
"13644",5
"13645",5
"13646",5
"13647",5
"13648",5
"13649",5
"13650",5
"13651",5
"13652",5
"13653",5
"13654",5
"13655",5
"13656",5
"13657",5
"13658",5
"13659",5
"13660",5
"13661",5
"13662",5
"13663",5
"13664",5
"13665",5
"13666",5
"13667",5
"13668",5
"13669",5
"13670",5
"13671",5
"13672",5
"13673",5
"13674",5
"13675",5
"13676",5
"13677",5
"13678",5
"13679",5
"13680",5
"13681",5
"13682",5
"13683",5
"13684",5
"13685",5
"13686",5
"13687",5
"13688",5
"13689",5
"13690",5
"13691",5
"13692",5
"13693",5
"13694",5
"13695",5
"13696",5
"13697",5
"13698",5
"13699",5
"13700",5
"13701",5
"13702",5
"13703",5
"13704",5
"13705",5
"13706",5
"13707",5
"13708",5
"13709",5
"13710",5
"13711",5
"13712",5
"13713",5
"13714",5
"13715",5
"13716",5
"13717",5
"13718",5
"13719",5
"13720",5
"13721",5
"13722",5
"13723",5
"13724",5
"13725",5
"13726",5
"13727",5
"13728",5
"13729",5
"13730",5
"13731",5
"13732",5
"13733",5
"13734",5
"13735",5
"13736",5
"13737",5
"13738",5
"13739",5
"13740",5
"13741",5
"13742",5
"13743",5
"13744",5
"13745",5
"13746",5
"13747",5
"13748",5
"13749",5
"13750",5
"13751",5
"13752",5
"13753",5
"13754",5
"13755",5
"13756",5
"13757",5
"13758",5
"13759",5
"13760",5
"13761",5
"13762",5
"13763",5
"13764",5
"13765",5
"13766",5
"13767",5
"13768",5
"13769",5
"13770",5
"13771",5
"13772",5
"13773",5
"13774",5
"13775",5
"13776",5
"13777",5
"13778",5
"13779",5
"13780",5
"13781",5
"13782",5
"13783",5
"13784",5
"13785",5
"13786",5
"13787",5
"13788",5
"13789",5
"13790",5
"13791",5
"13792",5
"13793",5
"13794",5
"13795",5
"13796",5
"13797",5
"13798",5
"13799",5
"13800",5
"13801",5
"13802",5
"13803",5
"13804",5
"13805",5
"13806",5
"13807",5
"13808",5
"13809",5
"13810",5
"13811",5
"13812",5
"13813",5
"13814",5
"13815",5
"13816",5
"13817",5
"13818",5
"13819",5
"13820",5
"13821",5
"13822",5
"13823",5
"13824",5
"13825",5
"13826",5
"13827",5
"13828",5
"13829",5
"13830",5
"13831",5
"13832",5
"13833",5
"13834",5
"13835",5
"13836",5
"13837",5
"13838",5
"13839",5
"13840",5
"13841",5
"13842",5
"13843",5
"13844",5
"13845",5
"13846",5
"13847",5
"13848",5
"13849",5
"13850",5
"13851",5
"13852",5
"13853",5
"13854",5
"13855",5
"13856",5
"13857",5
"13858",5
"13859",5
"13860",5
"13861",5
"13862",5
"13863",5
"13864",5
"13865",5
"13866",5
"13867",5
"13868",5
"13869",5
"13870",5
"13871",5
"13872",5
"13873",5
"13874",5
"13875",5
"13876",5
"13877",5
"13878",5
"13879",5
"13880",5
"13881",5
"13882",5
"13883",5
"13884",5
"13885",5
"13886",5
"13887",5
"13888",5
"13889",5
"13890",5
"13891",5
"13892",5
"13893",5
"13894",5
"13895",5
"13896",5
"13897",5
"13898",5
"13899",5
"13900",5
"13901",5
"13902",5
"13903",5
"13904",5
"13905",5
"13906",5
"13907",5
"13908",5
"13909",5
"13910",5
"13911",5
"13912",5
"13913",5
"13914",5
"13915",5
"13916",5
"13917",5
"13918",5
"13919",5
"13920",5
"13921",5
"13922",5
"13923",5
"13924",5
"13925",5
"13926",5
"13927",5
"13928",5
"13929",5
"13930",5
"13931",5
"13932",5
"13933",5
"13934",5
"13935",5
"13936",5
"13937",5
"13938",5
"13939",5
"13940",5
"13941",5
"13942",5
"13943",5
"13944",5
"13945",5
"13946",5
"13947",5
"13948",5
"13949",5
"13950",5
"13951",5
"13952",5
"13953",5
"13954",5
"13955",5
"13956",5
"13957",5
"13958",5
"13959",5
"13960",5
"13961",5
"13962",5
"13963",5
"13964",5
"13965",5
"13966",5
"13967",5
"13968",5
"13969",5
"13970",5
"13971",5
"13972",5
"13973",5
"13974",5
"13975",5
"13976",5
"13977",5
"13978",5
"13979",5
"13980",5
"13981",5
"13982",5
"13983",5
"13984",5
"13985",5
"13986",5
"13987",5
"13988",5
"13989",5
"13990",5
"13991",5
"13992",5
"13993",5
"13994",5
"13995",5
"13996",5
"13997",5
"13998",5
"13999",5
"14000",5
"14001",5
"14002",5
"14003",5
"14004",5
"14005",5
"14006",5
"14007",5
"14008",5
"14009",5
"14010",5
"14011",5
"14012",5
"14013",5
"14014",5
"14015",5
"14016",5
"14017",5
"14018",5
"14019",5
"14020",5
"14021",5
"14022",5
"14023",5
"14024",5
"14025",5
"14026",5
"14027",5
"14028",5
"14029",5
"14030",5
"14031",5
"14032",5
"14033",5
"14034",5
"14035",5
"14036",5
"14037",5
"14038",5
"14039",5
"14040",5
"14041",5
"14042",5
"14043",5
"14044",5
"14045",5
"14046",5
"14047",5
"14048",5
"14049",5
"14050",5
"14051",5
"14052",5
"14053",5
"14054",5
"14055",5
"14056",5
"14057",5
"14058",5
"14059",5
"14060",5
"14061",5
"14062",5
"14063",5
"14064",5
"14065",5
"14066",5
"14067",5
"14068",5
"14069",5
"14070",5
"14071",5
"14072",5
"14073",5
"14074",5
"14075",5
"14076",5
"14077",5
"14078",5
"14079",5
"14080",5
"14081",5
"14082",5
"14083",5
"14084",5
"14085",5
"14086",5
"14087",5
"14088",5
"14089",5
"14090",5
"14091",5
"14092",5
"14093",5
"14094",5
"14095",5
"14096",5
"14097",5
"14098",5
"14099",5
"14100",5
"14101",5
"14102",5
"14103",5
"14104",5
"14105",5
"14106",5
"14107",5
"14108",5
"14109",5
"14110",5
"14111",5
"14112",5
"14113",5
"14114",5
"14115",5
"14116",5
"14117",5
"14118",5
"14119",5
"14120",5
"14121",5
"14122",5
"14123",5
"14124",5
"14125",5
"14126",5
"14127",5
"14128",5
"14129",5
"14130",5
"14131",5
"14132",5
"14133",5
"14134",5
"14135",5
"14136",5
"14137",5
"14138",5
"14139",5
"14140",5
"14141",5
"14142",5
"14143",5
"14144",5
"14145",5
"14146",5
"14147",5
"14148",5
"14149",5
"14150",5
"14151",5
"14152",5
"14153",5
"14154",5
"14155",5
"14156",5
"14157",5
"14158",5
"14159",5
"14160",5
"14161",5
"14162",5
"14163",5
"14164",5
"14165",5
"14166",5
"14167",5
"14168",5
"14169",5
"14170",5
"14171",5
"14172",5
"14173",5
"14174",5
"14175",5
"14176",5
"14177",5
"14178",5
"14179",5
"14180",5
"14181",5
"14182",5
"14183",5
"14184",5
"14185",5
"14186",5
"14187",5
"14188",5
"14189",5
"14190",5
"14191",5
"14192",5
"14193",5
"14194",5
"14195",5
"14196",5
"14197",5
"14198",5
"14199",5
"14200",5
"14201",5
"14202",5
"14203",5
"14204",5
"14205",5
"14206",5
"14207",5
"14208",5
"14209",5
"14210",5
"14211",5
"14212",5
"14213",5
"14214",5
"14215",5
"14216",5
"14217",5
"14218",5
"14219",5
"14220",5
"14221",5
"14222",5
"14223",5
"14224",5
"14225",5
"14226",5
"14227",5
"14228",5
"14229",5
"14230",5
"14231",5
"14232",5
"14233",5
"14234",5
"14235",5
"14236",5
"14237",5
"14238",5
"14239",5
"14240",5
"14241",5
"14242",5
"14243",5
"14244",5
"14245",5
"14246",5
"14247",5
"14248",5
"14249",5
"14250",5
"14251",5
"14252",5
"14253",5
"14254",5
"14255",5
"14256",5
"14257",5
"14258",5
"14259",5
"14260",5
"14261",5
"14262",5
"14263",5
"14264",5
"14265",5
"14266",5
"14267",5
"14268",5
"14269",5
"14270",5
"14271",5
"14272",5
"14273",5
"14274",5
"14275",5
"14276",5
"14277",5
"14278",5
"14279",5
"14280",5
"14281",5
"14282",5
"14283",5
"14284",5
"14285",5
"14286",5
"14287",5
"14288",5
"14289",5
"14290",5
"14291",5
"14292",5
"14293",5
"14294",5
"14295",5
"14296",5
"14297",5
"14298",5
"14299",5
"14300",5
"14301",5
"14302",5
"14303",5
"14304",5
"14305",5
"14306",5
"14307",5
"14308",5
"14309",5
"14310",5
"14311",5
"14312",5
"14313",5
"14314",5
"14315",5
"14316",5
"14317",5
"14318",5
"14319",5
"14320",5
"14321",5
"14322",5
"14323",5
"14324",5
"14325",5
"14326",5
"14327",5
"14328",5
"14329",5
"14330",5
"14331",5
"14332",5
"14333",5
"14334",5
"14335",5
"14336",5
"14337",5
"14338",5
"14339",5
"14340",5
"14341",5
"14342",5
"14343",5
"14344",5
"14345",5
"14346",5
"14347",5
"14348",5
"14349",5
"14350",5
"14351",5
"14352",5
"14353",5
"14354",5
"14355",5
"14356",5
"14357",5
"14358",5
"14359",5
"14360",5
"14361",5
"14362",5
"14363",5
"14364",5
"14365",5
"14366",5
"14367",5
"14368",5
"14369",5
"14370",5
"14371",5
"14372",5
"14373",5
"14374",5
"14375",5
"14376",5
"14377",5
"14378",5
"14379",5
"14380",5
"14381",5
"14382",5
"14383",5
"14384",5
"14385",5
"14386",5
"14387",5
"14388",5
"14389",5
"14390",5
"14391",5
"14392",5
"14393",5
"14394",5
"14395",5
"14396",5
"14397",5
"14398",5
"14399",5
"14400",5
"14401",5
"14402",5
"14403",5
"14404",5
"14405",5
"14406",5
"14407",5
"14408",5
"14409",5
"14410",5
"14411",5
"14412",5
"14413",5
"14414",5
"14415",5
"14416",5
"14417",5
"14418",5
"14419",5
"14420",5
"14421",5
"14422",5
"14423",5
"14424",5
"14425",5
"14426",5
"14427",5
"14428",5
"14429",5
"14430",5
"14431",5
"14432",5
"14433",5
"14434",5
"14435",5
"14436",5
"14437",5
"14438",5
"14439",5
"14440",5
"14441",5
"14442",5
"14443",5
"14444",5
"14445",5
"14446",5
"14447",5
"14448",5
"14449",5
"14450",5
"14451",5
"14452",5
"14453",5
"14454",5
"14455",5
"14456",5
"14457",5
"14458",5
"14459",5
"14460",5
"14461",5
"14462",5
"14463",5
"14464",5
"14465",5
"14466",5
"14467",5
"14468",5
"14469",5
"14470",5
"14471",5
"14472",5
"14473",5
"14474",5
"14475",5
"14476",5
"14477",5
"14478",5
"14479",5
"14480",5
"14481",5
"14482",5
"14483",5
"14484",5
"14485",5
"14486",5
"14487",5
"14488",5
"14489",5
"14490",5
"14491",5
"14492",5
"14493",5
"14494",5
"14495",5
"14496",5
"14497",5
"14498",5
"14499",5
"14500",5
"14501",5
"14502",5
"14503",5
"14504",5
"14505",5
"14506",5
"14507",5
"14508",5
"14509",5
"14510",5
"14511",5
"14512",5
"14513",5
"14514",5
"14515",5
"14516",5
"14517",5
"14518",5
"14519",5
"14520",5
"14521",5
"14522",5
"14523",5
"14524",5
"14525",5
"14526",5
"14527",5
"14528",5
"14529",5
"14530",5
"14531",5
"14532",5
"14533",5
"14534",5
"14535",5
"14536",5
"14537",5
"14538",5
"14539",5
"14540",5
"14541",5
"14542",5
"14543",5
"14544",5
"14545",5
"14546",5
"14547",5
"14548",5
"14549",5
"14550",5
"14551",5
"14552",5
"14553",5
"14554",5
"14555",5
"14556",5
"14557",5
"14558",5
"14559",5
"14560",5
"14561",5
"14562",5
"14563",5
"14564",5
"14565",5
"14566",5
"14567",5
"14568",5
"14569",5
"14570",5
"14571",5
"14572",5
"14573",5
"14574",5
"14575",5
"14576",5
"14577",5
"14578",5
"14579",5
"14580",5
"14581",5
"14582",5
"14583",5
"14584",5
"14585",5
"14586",5
"14587",5
"14588",5
"14589",5
"14590",5
"14591",5
"14592",5
"14593",5
"14594",5
"14595",5
"14596",5
"14597",5
"14598",5
"14599",5
"14600",5
"14601",5
"14602",5
"14603",5
"14604",5
"14605",5
"14606",5
"14607",5
"14608",5
"14609",5
"14610",5
"14611",5
"14612",5
"14613",5
"14614",5
"14615",5
"14616",5
"14617",5
"14618",5
"14619",5
"14620",5
"14621",5
"14622",5
"14623",5
"14624",5
"14625",5
"14626",5
"14627",5
"14628",5
"14629",5
"14630",5
"14631",5
"14632",5
"14633",5
"14634",5
"14635",5
"14636",5
"14637",5
"14638",5
"14639",5
"14640",5
"14641",5
"14642",5
"14643",5
"14644",5
"14645",5
"14646",5
"14647",5
"14648",5
"14649",5
"14650",5
"14651",5
"14652",5
"14653",5
"14654",5
"14655",5
"14656",5
"14657",5
"14658",5
"14659",5
"14660",5
"14661",5
"14662",5
"14663",5
"14664",5
"14665",5
"14666",5
"14667",5
"14668",5
"14669",5
"14670",5
"14671",5
"14672",5
"14673",5
"14674",5
"14675",5
"14676",5
"14677",5
"14678",5
"14679",5
"14680",5
"14681",5
"14682",5
"14683",5
"14684",5
"14685",5
"14686",5
"14687",5
"14688",5
"14689",5
"14690",5
"14691",5
"14692",5
"14693",5
"14694",5
"14695",5
"14696",5
"14697",5
"14698",5
"14699",5
"14700",5
"14701",5
"14702",5
"14703",5
"14704",5
"14705",5
"14706",5
"14707",5
"14708",5
"14709",5
"14710",5
"14711",5
"14712",5
"14713",5
"14714",5
"14715",5
"14716",5
"14717",5
"14718",5
"14719",5
"14720",5
"14721",5
"14722",5
"14723",5
"14724",5
"14725",5
"14726",5
"14727",5
"14728",5
"14729",5
"14730",5
"14731",5
"14732",5
"14733",5
"14734",5
"14735",5
"14736",5
"14737",5
"14738",5
"14739",5
"14740",5
"14741",5
"14742",5
"14743",5
"14744",5
"14745",5
"14746",5
"14747",5
"14748",5
"14749",5
"14750",5
"14751",5
"14752",5
"14753",5
"14754",5
"14755",5
"14756",5
"14757",5
"14758",5
"14759",5
"14760",5
"14761",5
"14762",5
"14763",5
"14764",5
"14765",5
"14766",5
"14767",5
"14768",5
"14769",5
"14770",5
"14771",5
"14772",5
"14773",5
"14774",5
"14775",5
"14776",5
"14777",5
"14778",5
"14779",5
"14780",5
"14781",5
"14782",5
"14783",5
"14784",5
"14785",5
"14786",5
"14787",5
"14788",5
"14789",5
"14790",5
"14791",5
"14792",5
"14793",5
"14794",5
"14795",5
"14796",5
"14797",5
"14798",5
"14799",5
"14800",5
"14801",5
"14802",5
"14803",5
"14804",5
"14805",5
"14806",5
"14807",5
"14808",5
"14809",5
"14810",5
"14811",5
"14812",5
"14813",5
"14814",5
"14815",5
"14816",5
"14817",5
"14818",5
"14819",5
"14820",5
"14821",5
"14822",5
"14823",5
"14824",5
"14825",5
"14826",5
"14827",5
"14828",5
"14829",5
"14830",5
"14831",5
"14832",5
"14833",5
"14834",5
"14835",5
"14836",5
"14837",5
"14838",5
"14839",5
"14840",5
"14841",5
"14842",5
"14843",5
"14844",5
"14845",5
"14846",5
"14847",5
"14848",5
"14849",5
"14850",5
"14851",5
"14852",5
"14853",5
"14854",5
"14855",5
"14856",5
"14857",5
"14858",5
"14859",5
"14860",5
"14861",5
"14862",5
"14863",5
"14864",5
"14865",5
"14866",5
"14867",5
"14868",5
"14869",5
"14870",5
"14871",5
"14872",5
"14873",5
"14874",5
"14875",5
"14876",5
"14877",5
"14878",5
"14879",5
"14880",5
"14881",5
"14882",5
"14883",5
"14884",5
"14885",5
"14886",5
"14887",5
"14888",5
"14889",5
"14890",5
"14891",5
"14892",5
"14893",5
"14894",5
"14895",5
"14896",5
"14897",5
"14898",5
"14899",5
"14900",5
"14901",5
"14902",5
"14903",5
"14904",5
"14905",5
"14906",5
"14907",5
"14908",5
"14909",5
"14910",5
"14911",5
"14912",5
"14913",5
"14914",5
"14915",5
"14916",5
"14917",5
"14918",5
"14919",5
"14920",5
"14921",5
"14922",5
"14923",5
"14924",5
"14925",5
"14926",5
"14927",5
"14928",5
"14929",5
"14930",5
"14931",5
"14932",5
"14933",5
"14934",5
"14935",5
"14936",5
"14937",5
"14938",5
"14939",5
"14940",5
"14941",5
"14942",5
"14943",5
"14944",5
"14945",5
"14946",5
"14947",5
"14948",5
"14949",5
"14950",5
"14951",5
"14952",5
"14953",5
"14954",5
"14955",5
"14956",5
"14957",5
"14958",5
"14959",5
"14960",5
"14961",5
"14962",5
"14963",5
"14964",5
"14965",5
"14966",5
"14967",5
"14968",5
"14969",5
"14970",5
"14971",5
"14972",5
"14973",5
"14974",5
"14975",5
"14976",5
"14977",5
"14978",5
"14979",5
"14980",5
"14981",5
"14982",5
"14983",5
"14984",5
"14985",5
"14986",5
"14987",5
"14988",5
"14989",5
"14990",5
"14991",5
"14992",5
"14993",5
"14994",5
"14995",5
"14996",5
"14997",5
"14998",5
"14999",5
"15000",5
"15001",5
"15002",5
"15003",5
"15004",5
"15005",5
"15006",5
"15007",5
"15008",5
"15009",5
"15010",5
"15011",5
"15012",5
"15013",5
"15014",5
"15015",5
"15016",5
"15017",5
"15018",5
"15019",5
"15020",5
